# Design-System Drift Check

- Files scanned: 8
- Findings: 476
- Result: drift candidates found

| File | Line | Kind | Evidence |
| `src/ui/temu-shell/style.css` | 610 | hardcoded CSS dimension | `height: 3rem;` |
| `src/ui/temu-shell/style.css` | 614 | hardcoded CSS dimension | `font-size: 1.25rem;` |
| `src/ui/temu-shell/style.css` | 622 | hardcoded CSS dimension | `font-size: 1.04rem;` |
| `src/ui/temu-shell/style.css` | 627 | hardcoded CSS dimension | `margin: 0.35rem 0 0;` |
| `src/ui/temu-shell/style.css` | 629 | hardcoded CSS dimension | `font-size: 0.86rem;` |
| `src/ui/temu-shell/style.css` | 630 | hardcoded CSS dimension | `line-height: 1.42;` |
| `src/ui/temu-shell/style.css` | 638 | hardcoded color | `color: #fff;` |
| `src/ui/temu-shell/style.css` | 644 | hardcoded motion | `transition: opacity 180ms ease;` |
| `src/ui/temu-shell/style.css` | 649 | hardcoded motion | `transition: transform 220ms ease;` |
| `src/ui/temu-shell/style.css` | 663 | hardcoded CSS dimension | `margin-bottom: 1.1rem;` |
| `src/ui/temu-shell/style.css` | 669 | hardcoded CSS dimension | `gap: 0.5rem;` |
| `src/ui/temu-shell/style.css` | 675 | hardcoded CSS dimension | `width: 2.35rem;` |
| `src/ui/temu-shell/style.css` | 676 | hardcoded CSS dimension | `height: 2.35rem;` |
| `src/ui/temu-shell/style.css` | 681 | hardcoded CSS dimension | `border-radius: 50%;` |
| `src/ui/temu-shell/style.css` | 682 | hardcoded color | `color: #fff;` |
| `src/ui/temu-shell/style.css` | 695 | hardcoded CSS dimension | `min-width: 4.75rem;` |
| `src/ui/temu-shell/style.css` | 697 | hardcoded CSS dimension | `border-radius: 999px;` |
| `src/ui/temu-shell/style.css` | 708 | hardcoded CSS dimension | `gap: 0.6rem;` |
| `src/ui/temu-shell/style.css` | 709 | hardcoded CSS dimension | `margin-bottom: 0.75rem;` |
| `src/ui/temu-shell/style.css` | 714 | hardcoded CSS dimension | `height: 2.45rem;` |
| `src/ui/temu-shell/style.css` | 716 | hardcoded CSS dimension | `border-radius: 999px;` |
| `src/ui/temu-shell/style.css` | 720 | hardcoded color | `box-shadow: inset 0 1px 0 color-mix(in srgb, #fff 50%, transparent);` |
| `src/ui/temu-shell/style.css` | 724 | hardcoded CSS dimension | `margin: -0.25rem 0 0.75rem;` |
| `src/ui/temu-shell/style.css` | 725 | hardcoded color | `color: #b42318;` |
| `src/ui/temu-shell/style.css` | 726 | hardcoded CSS dimension | `font-size: 0.8rem;` |
| `src/ui/temu-shell/style.css` | 732 | hardcoded CSS dimension | `gap: 0.7rem;` |
| `src/ui/temu-shell/style.css` | 740 | hardcoded CSS dimension | `gap: 0.75rem;` |
| `src/ui/temu-shell/style.css` | 741 | hardcoded CSS dimension | `min-height: 4.7rem;` |
| `src/ui/temu-shell/style.css` | 742 | hardcoded CSS dimension | `padding: 0.85rem;` |
| `src/ui/temu-shell/style.css` | 744 | hardcoded CSS dimension | `border-radius: 14px;` |
| `src/ui/temu-shell/style.css` | 760 | hardcoded CSS dimension | `gap: 0.75rem;` |
| `src/ui/temu-shell/style.css` | 773 | hardcoded CSS dimension | `width: 2.45rem;` |
| `src/ui/temu-shell/style.css` | 774 | hardcoded CSS dimension | `height: 2.45rem;` |
| `src/ui/temu-shell/style.css` | 777 | hardcoded CSS dimension | `border-radius: 12px;` |
| `src/ui/temu-shell/style.css` | 778 | hardcoded color | `color: #fff;` |
| `src/ui/temu-shell/style.css` | 786 | hardcoded CSS dimension | `gap: 0.16rem;` |
| `src/ui/temu-shell/style.css` | 798 | hardcoded CSS dimension | `font-size: 0.96rem;` |
| `src/ui/temu-shell/style.css` | 805 | hardcoded CSS dimension | `font-size: 0.76rem;` |
| `src/ui/temu-shell/style.css` | 810 | hardcoded CSS dimension | `font-size: 0.8rem;` |
| `src/ui/temu-shell/style.css` | 814 | hardcoded CSS dimension | `padding: 0.25rem 0 0.5rem;` |
| `src/ui/temu-shell/style.css` | 821 | hardcoded CSS dimension | `gap: 1rem;` |
| `src/ui/temu-shell/style.css` | 822 | hardcoded CSS dimension | `margin-bottom: 0.75rem;` |
| `src/ui/temu-shell/style.css` | 836 | hardcoded CSS dimension | `gap: 0.42rem;` |
| `src/ui/temu-shell/style.css` | 839 | hardcoded CSS dimension | `font-size: 0.86rem;` |
| `src/ui/temu-shell/style.css` | 846 | hardcoded CSS dimension | `width: 0.42rem;` |
| `src/ui/temu-shell/style.css` | 847 | hardcoded CSS dimension | `height: 0.42rem;` |
| `src/ui/temu-shell/style.css` | 848 | hardcoded CSS dimension | `border-radius: 999px;` |
| `src/ui/temu-shell/style.css` | 856 | hardcoded CSS dimension | `gap: 0.65rem;` |
| `src/ui/temu-shell/style.css` | 862 | hardcoded CSS dimension | `min-height: 6.5rem;` |
| `src/ui/temu-shell/style.css` | 866 | hardcoded CSS dimension | `gap: 0.55rem;` |
| `src/ui/temu-shell/style.css` | 874 | hardcoded CSS dimension | `padding: 0.8rem;` |
| `src/ui/temu-shell/style.css` | 876 | hardcoded CSS dimension | `border-radius: 14px;` |
| `src/ui/temu-shell/style.css` | 886 | hardcoded CSS dimension | `width: 100%;` |
| `src/ui/temu-shell/style.css` | 887 | hardcoded CSS dimension | `min-height: 100%;` |
| `src/ui/temu-shell/style.css` | 892 | hardcoded CSS dimension | `gap: 0.55rem;` |
| `src/ui/temu-shell/style.css` | 912 | hardcoded CSS dimension | `width: 2.35rem;` |
| `src/ui/temu-shell/style.css` | 913 | hardcoded CSS dimension | `height: 2.35rem;` |
| `src/ui/temu-shell/style.css` | 916 | hardcoded CSS dimension | `border-radius: 12px;` |
| `src/ui/temu-shell/style.css` | 953 | hardcoded CSS dimension | `width: 100%;` |
| `src/ui/temu-shell/style.css` | 955 | hardcoded CSS dimension | `font-size: 1rem;` |
| `src/ui/temu-shell/style.css` | 964 | hardcoded CSS dimension | `font-size: 0.75rem;` |
| `src/ui/temu-shell/style.css` | 970 | hardcoded CSS dimension | `gap: 0.65rem;` |
| `src/ui/temu-shell/style.css` | 971 | hardcoded CSS dimension | `min-height: 7.4rem;` |
